Ano;Semestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Juros;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Reclamações relacionadas a assuntos diversos;0;0;3;3;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Recusa de produtos ou serviços;0;0;4;4;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Renegociação de dívida (exceto cartão de crédito);0;0;8;8;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Restrições cadastrais;0;0;3;3;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Abertura de conta de depósito sem documentação necessária;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Bloqueio de cartão de crédito;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Cobrança irregular de tarifa diferenciada em cartão de crédito;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Descumprimento contratual;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;2;0;0;2;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Restrições cadastrais;0;0;3;3;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Terminais eletrônicos e internet;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;15357060;BANCO WOORI BANK DO BRASIL S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Banco/financeira;15357060;BANCO WOORI BANK DO BRASIL S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Ausência de contrato com beneficiário de boleto de pagamento;0;4;0;4;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Bloqueio de conta;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobrança irregular de tarifa pela emissão ou recebimento de boleto, fatura de cobrança, carnês e assemelhados;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Descumprimento de prazo de bloqueio ou de prazo de devolução de cheque;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Débito em conta de depósito não autorizado pelo cliente;0;4;0;4;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;6;6;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;8;8;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;3;0;3;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas à devolução de cheques;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;3;0;3;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relacionadas a cheques;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relacionadas a tarifas;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Prestação de serviço de forma irregular em conta-salário;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;16;0;16;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrições cadastrais;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Segurança bancária;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Terminais eletrônicos e internet;0;0;4;4;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobrança irregular de tarifa pela prestação de serviços essenciais à pessoa natural;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Cobrança irregular de tarifa por serviços não contratados;3;1;0;4;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Débito em conta de depósito não autorizado pelo cliente;3;2;0;5;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Investimentos financeiros;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades envolvendo a abertura de conta-salário;2;0;0;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Prestação de serviço de forma irregular em conta-salário;4;0;0;4;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Recusa de cancelamento de pacote de serviços;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Recusa de produtos ou serviços;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;4;3;0;7;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;2;0;0;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Tempo de espera em fila;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Cobranças diversas;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Golpe;0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;2;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;3;3;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado);Restrições cadastrais;0;0;9;9;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Abertura de conta de depósito sem documentação necessária;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Ausência de cláusula contratual prevendo a opção pela utilização de serviços e tarifas individualizados ou por pacote de serviços;0;2;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Ausência de contrato com beneficiário de boleto de pagamento;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Bloqueio de cartão de crédito;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Bloqueio de conta;0;0;5;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável);0;0;9;9;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Bloqueio de margem consignável sem utilização do crédito pelo cliente - Cartão de crédito consignável;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;0;9;0;9;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cartões de débito;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito);1;1;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular de tarifa diferenciada em cartão de crédito;0;4;0;4;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular de tarifa por serviços não contratados;2;5;0;7;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobrança irregular para fins de remuneração de correspondentes no País;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobranças diversas;0;0;5;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;66;66;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito (exceto consignado) sem a formalização do título adequado;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;11;9;0;20;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;8;13;0;21;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Descumprimento contratual;0;0;15;15;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Descumprimento de ordem judicial;0;0;5;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;16;0;17;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Descumprimento do horário de funcionamento das instituições financeiras;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Descumprimento do prazo resposta da Ouvidoria;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Débito em conta de depósito não autorizado pelo cliente;3;10;0;13;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;1;0;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Golpe;0;0;6;6;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;5;42;0;47;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;30;30;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;15;15;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades envolvendo a abertura de conta-salário;1;5;0;6;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;3;5;0;8;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas a cédulas ou moedas;1;0;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF);1;1;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;0;3;0;3;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;2;2;0;4;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;12;0;12;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;2;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;6;115;0;121;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;2;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);3;63;0;66;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;5;0;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;5;0;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas à devolução de cheques;0;4;0;4;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;0;3;0;3;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;0;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;4;3;0;7;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;55;55;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;5;12;0;17;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Outras irregularidades ;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Outras irregularidades relacionadas a cheques;0;3;0;3;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;2;0;2;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;3;4;0;7;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;7;7;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Prestação de serviço de forma irregular em conta-salário;13;19;0;32;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Produto ou serviço não solicitado (exceto cartões de crédito/débito);0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Publicidade enganosa;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;17;17;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Recusa de cancelamento de pacote de serviços;5;4;0;9;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Recusa de produtos ou serviços;0;0;19;19;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Recusa ou dificuldade de acesso aos canais de atendimento convencionais;2;3;0;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;12;12;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;5;5;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;21;85;0;106;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Restrições cadastrais;0;0;7;7;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Segurança bancária;0;0;1;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Tempo de espera em fila;0;0;9;9;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Terminais eletrônicos e internet;0;0;4;4;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;11;0;11;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);Venda casada;0;0;5;5;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Cobrança irregular de tarifa de serviço diferenciado (exceto cartão de crédito);0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;2;0;2;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;5;0;5;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Outras irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;9;0;12;
2015;2º;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2015;2º;Mais de dois milhões de clientes;Conglomerado; ;BB (conglomerado);Abertura de conta de depósito com documentação falsa;7;6;0;13;
