Ano;Semestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Cobranças diversas;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Descumprimento contratual;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Descumprimento de ordem judicial;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Débito em conta de depósito não autorizado pelo cliente;0;2;0;2;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Insatisfação com o atendimento prestado pelo SAC;0;0;2;2;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Insatisfação com o atendimento prestado por agências;0;0;26;26;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Irregularidades relacionadas à compensação de documentos (exceto cheques);0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Juros;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;1;0;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Operação não reconhecida pelo cliente em terminais de autoatendimento;1;0;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Outros assuntos relacionados a cartão de crédito;0;0;1;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Prestação de serviço de forma irregular em conta-salário;2;0;0;2;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Reclamações relacionadas a assuntos diversos;0;0;12;12;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Recusa de produtos ou serviços;0;0;2;2;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Recusa de recebimento de boleto bancário no caixa convencional;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Recusa ou difilculdade de acesso aos canais de atendimento convencionais;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Renegociação de dívida (exceto cartão de crédito);0;0;8;8;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Restrições cadastrais;0;0;2;2;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Saque ou depósito divergente em terminais de autoatendimento;0;1;0;1;
2015;1º;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Terminais eletrônicos e internet;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito básico);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Cobranças diversas;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Cobranças diversas em operação de crédito consignado;0;0;7;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Descumprimento de prazo de resposta da reclamação registrada no BCB;1;5;0;6;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Dificuldade na liberação ou substituição de bem;0;0;26;26;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Golpe;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;10;0;10;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Insatisfação com o atendimento prestado pelo SAC;0;0;32;32;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Insatisfação com o atendimento prestado por agências;0;0;6;6;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades no processo de encerramento de conta de depósitos à vista;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao atendimento da Ouvidoria;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;3;5;0;8;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;2;0;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;7;0;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;11;36;0;47;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);1;9;0;10;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;3;0;3;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;1;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas à devolução de cheques;0;3;0;3;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;2;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Juros;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;53;53;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Reclamações relacionadas a assuntos diversos;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Renegociação de dívida (exceto cartão de crédito);0;0;21;21;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por ausência de documentação de desistência do devedor;0;2;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;1;6;0;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Restrições cadastrais;0;0;14;14;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Descumprimento contratual;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Dificuldade na liberação ou substituição de bem;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao atendimento da Ouvidoria;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;3;0;3;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;2;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Reclamações relacionadas a assuntos diversos;0;0;5;5;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;5;3;0;8;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Restrições cadastrais;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S A;Investimentos financeiros;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S A;Juros;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;62237425;BANCO FIDIS S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;90731688;BANCO FORD S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;90731688;BANCO FORD S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Cancelamento de contrato a pedido do cliente não atendido;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Cobranças diversas em operação de crédito consignado;0;0;7;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Descumprimento de prazo de resposta da reclamação registrada no BCB;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Não liberação de margem consignável - Cartão de crédito consignável;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Outros assuntos relacionados a cartão de crédito;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Publicidade enganosa;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por ausência de documentação de desistência do devedor;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;7;0;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrições cadastrais;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;34270520;BANCO IBM S A;Dificuldade para efetuar resgate antecipado de aplicação;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;04866275;BANCO INBURSA DE INVESTIMENTOS S A;Descumprimento contratual;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;04866275;BANCO INBURSA DE INVESTIMENTOS S A;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;04866275;BANCO INBURSA DE INVESTIMENTOS S A;Outros assuntos relacionados a cartão de crédito;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;04866275;BANCO INBURSA DE INVESTIMENTOS S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;04866275;BANCO INBURSA DE INVESTIMENTOS S A;Restrições cadastrais;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;02318507;BANCO KEB DO BRASIL S A;Golpe;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;30723886;BANCO MODAL S A;Dificuldade para efetuar resgate antecipado de aplicação;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;07441209;BANCO MONEO S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;01023570;BANCO RABOBANK INTERNATIONAL BRASIL S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Cobranças diversas;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Concessão de crédito consignado sem a formalização do título adequado;0;3;0;3;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Restrições cadastrais;0;0;3;3;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;07679404;BANCO TOPAZIO S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Cobranças diversas;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Descumprimento de ordem judicial;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Dificuldade na liberação ou substituição de bem;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Insatisfação com o atendimento prestado pelo SAC;0;0;7;7;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Insatisfação com o atendimento prestado por agências;0;0;5;5;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Juros;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Produto ou serviço não solicitado (exceto cartões de crédito/débito);0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Recusa de produtos ou serviços;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Renegociação de dívida (exceto cartão de crédito);0;0;5;5;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;03215790;BANCO TOYOTA DO BRASIL S A;Restrições cadastrais;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Concessão de crédito (exceto consignado) sem a formalização do título adequado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Formalização de título adequado envolvendo conta de pagamento pós paga de demais cartões de crédito com base em documentação falsa;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Irregularidades relacionadas à compensação de documentos (exceto cheques);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;17351180;BANCO TRIANGULO S A;Recusa de produtos ou serviços;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Banco/financeira;15357060;BANCO WOORI BANK DO BRASIL S A;Golpe;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Ausência de contrato com beneficiário de boleto de pagamento;0;5;0;5;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Débito em conta de depósito não autorizado pelo cliente;1;1;0;2;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;0;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado pelo SAC;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;9;9;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relacionadas à compensação de documentos (exceto cheques);0;2;0;2;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta de depósito;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Operação não reconhecida pelo cliente em terminais de autoatendimento;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Outros assuntos relacionados a cartão de crédito;0;0;2;2;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;3;3;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa de produtos ou serviços;0;0;1;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Recusa ou difilculdade de acesso aos canais de atendimento convencionais;0;1;0;1;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;6;0;6;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Restrições cadastrais;0;0;4;4;
2015;1º;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado);Saque ou depósito divergente em terminais de autoatendimento;0;1;0;1;
