Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado); ;1;3;2;6;1250754;946404;363521;684975;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado); ;4;0;3;7;1161026;1123951;244449;885119;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado); ;0;0;3;3;29105;4279;25251;1926;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);4,09;16;76;53;145;3903925;3124699;1557053;2511423;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado); ;0;7;0;7;27612; ;27612;320;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;BB (conglomerado);6,02;334;563;1492;2389;55444188;53868795;15971124;38375772;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BIC (conglomerado);87,64;15;34;27;76;171137;17237;156867;6971;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BMG (conglomerado);51,82;79;176;228;483;1524349;24886;1501037;5495;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BMW (conglomerado); ;0;1;0;1;17905; ;17905;28;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);152,70;190;398;193;781;1244260;14237;1230382;1937;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BONSUCESSO (conglomerado);39,39;12;67;45;124;304600;12516;292344;2060;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);9,07;683;1409;1474;3566;75264757;70004065;21856595;35472596;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;BRB (conglomerado); ;6;31;21;58;760233;702790;249819;500198;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);8,73;657;826;2074;3557;75257265;73234074;15140172;65169681;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);18,70;20;37;87;144;1069108;534118;682454;216420;
2015;3;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;1;13;17;31;787462; ;787462; ;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;0;1;3;4;498768; ;498768;482;
2015;3;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;0;2;0;2;7508; ;7508; ;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;0;5;11;16;620658;4882;619663;124;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;GRUPO ZEMA (conglomerado); ;0;0;1;1;4449; ;4449;15;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;1;5;6;468364;11;468353; ;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);9,53;98;197;179;474;10273167;7582369;4452530;4643786;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;0;1;1;2;47532;4691;43323;846;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;2;38;7;47;164267;8011;156686;2832;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);5,61;328;1817;1746;3891;58411025;45599396;28020774;27600607;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);81,89;30;122;53;205;366330;4100;362648;679;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;1;1;1;3;8968; ;8968;328;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);2,39;5;27;19;51;2089195;1434721;923569;1092529;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;1;0;1;2;36075;92;36067;126;
2015;3;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;2;4;8;14;704399; ;704399;26;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;0;1;3;4;310337; ;310337;573;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;1;2;10;13;41966;3556;38798;1360;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);17,77;35;286;245;566;1968699;12729;1957038;2790;
2015;3;Menos de dois milhões de clientes;Banco/financeira;03311443;PARATI   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;1;1;1069; ;1069; ;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;2;7;9;1391589; ;1391589;32;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;PETRA (conglomerado); ;0;0;1;1;3287;3287; ;267;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;1;1;17;19;845004; ;845004; ;
2015;3;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;2;2;4;60554; ;60554;2716;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;1;2;11;14;127384;456;127115;122;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;3;4;7;12766;9109;4802;2932;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;1;0;0;1;47681;39781;19848;275;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);17,97;11;43;91;145;612121;263459;391924;141387;
2015;3;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;23911; ;23911;155;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);8,87;282;643;918;1843;31778492;28276701;9290075;23166951;
2015;3;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;130520; ;130520; ;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);17,73;13;73;21;107;733180;575;732673;70;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;0;0;3;3;34792;24259;11360;9442;
2015;3;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;5;5;65917; ;65917;712;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;1;5;17;23;655486;1386;654465;655;
2015;3;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);4,82;21;151;173;345;4350582;18410;4335157;5678;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;WESTERN UNION (conglomerado); ;1;1;0;2;3;3; ;1;
2015;3;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;0;1;1;107261;52;107211;14;
