Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;9;Menos de dois milhões de clientes;Banco/financeira;15357060;BANCO WOORI BANK DO BRASIL S A; ;0;1;0;1;1331;1331;30;460;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BANCOOB (conglomerado); ;0;5;1;6;1325364;985648;401572; ;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado); ;3;2;2;7;1172505;1136219;247063;851615;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado); ;0;0;2;2;15915;4225;12084;1897;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);4,41;17;67;53;137;3851833;3050792;1586726;2436180;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado); ;0;3;0;3;27263; ;27263;384;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;BB (conglomerado);4,70;264;734;1193;2191;56130122;54506327;16169857;39617704;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BIC (conglomerado);108,74;19;52;31;102;174723;15090;161998;6043;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BMG (conglomerado);90,95;130;258;217;605;1429346;14603;1416047;5140;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);268,45;379;216;170;765;1411793;14268;1397914;2201;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);9,28;711;1517;1242;3470;76559626;71152578;22548197;35027280;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BRB (conglomerado); ;4;14;15;33;789252;724326;260938;551322;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;BTG PACTUAL (conglomerado); ;0;0;1;1;80696;42884;38269;4370;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);10,88;842;719;1690;3251;77368274;75359708;14966759;66628317;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);12,92;14;52;73;139;1083426;538844;691030;209602;
2015;9;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;12;16;28;973125; ;973125; ;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;1;0;2;3;504911; ;504911;707;
2015;9;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;2;1;1;4;8533; ;8533;122;
2015;9;Menos de dois milhões de clientes;Banco/financeira;00411939;FINAMAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;0;1;74592; ;74592;1636;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;1;6;17;24;608696;2940;607718;111;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;1;3;4;463519;14;463509;14;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);6,08;77;148;150;375;12646870;9910306;4598383;6291054;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;0;2;0;2;46500;4182;42815;805;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;3;49;8;60;169784;9641;160641;4054;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);7,69;458;1688;1829;3975;59555926;46830838;28084132;26227872;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado); ;4;159;44;207;385495;4424;381479;1578;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;1;3;1;5;7729; ;7729;320;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);2,47;5;43;18;66;2019247;1479183;838216;1086096;
2015;9;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;4;4;13;21;888748; ;888748;32;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;2;0;11;13;446815; ;446815;837;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;0;10;7;17;53058;4986;48703;1685;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);21,41;36;338;325;699;1680849;13549;1668662;3012;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;10;12;22;1430557; ;1430557;25;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PETRA (conglomerado); ;0;1;0;1;3600;3600; ;346;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PINE (conglomerado); ;2;0;0;2;9531;5033;4803;1237;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;5;6;32;43;862075; ;862075; ;
2015;9;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;13;4;17;64386; ;64386;2666;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;0;0;3;3;114899;381;114639;109;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);15,75;11;87;114;212;698224;267294;474314;145352;
2015;9;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;24314; ;24314;176;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);7,29;240;846;987;2073;32888771;29161934;9563036;23195382;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;1;0;1;6171; ;6171;186;
2015;9;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;143977; ;143977; ;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); 0 ;0;0;1;1;2126669;2095301;89502; ;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);60,88;36;76;34;146;591311;681;590697;63;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;0;1;1;18346;6806;11724;1659;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;0;0;1;1;37844;28735;9968;11910;
2015;9;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;2;2;73790; ;73790;843;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;1;6;21;28;615346;1387;614321;623;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;VOLVO (conglomerado); ;0;0;1;1;10710;220;10704;30;
2015;9;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);2,23;9;155;148;312;4035829;17276;4021163;5037;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;WESTERN UNION (conglomerado); ;1;1;0;2;3;3; ;1;
2015;9;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;0;2;2;110634;53;110582;16;
