Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;BMW (conglomerado); ;0;0;2;2;17716; ;17716;28;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);351,75;479;358;196;1033;1361756;14020;1348113;1937;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);12,80;975;1587;1283;3845;76166100;70812386;22320524;35472596;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;BRB (conglomerado); ;6;30;30;66;781405;718537;258891;500198;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);12,85;983;1134;2401;4518;76447040;74520159;14637920;65169681;
2015;7;Menos de dois milhões de clientes;Banco/financeira;09313766;CARUANA S A    SOCIEDADE DE CREDITO  FINANCIAMENTO E INVESTIMENTO; ;1;0;0;1;3086; ;3086;136;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);20,38;22;49;65;136;1079296;536121;689789;216420;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;CREDIT SUISSE (conglomerado); ;0;0;1;1;3449;3449;127;222;
2015;7;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;1;19;14;34;922819; ;922819; ;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;0;0;4;4;504911; ;504911;482;
2015;7;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;4;1;0;5;8834; ;8834; ;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;1;8;19;28;607163;3599;606198;124;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;HERVAL - HS (conglomerado); ;1;1;2;4;52278; ;52278;128;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;1;3;4;462825;13;462815; ;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);7,56;95;166;167;428;12564024;9869099;4548878;4643786;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;1;0;1;2;50010;4257;46231;846;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;3;57;4;64;170856;9069;162256;2832;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);6,91;410;2115;2176;4701;59261941;46490642;28136080;27600607;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);60,65;23;258;35;316;379216;4316;375220;679;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;0;5;1;6;9623; ;9623;328;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);3,91;8;46;20;74;2044620;1471533;861345;1092529;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;0;0;1;1;35524;72;35516;126;
2015;7;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;4;3;12;19;898446; ;898446;26;
2015;7;Menos de dois milhões de clientes;Banco/financeira;04379829;NEGRESCO S A    CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;0;3;3;164367; ;164367;152;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;1;3;8;12;300592; ;300592;573;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;0;19;14;33;50760;3956;47301;1360;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);38,86;76;508;341;925;1955314;13277;1943300;2790;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;2;0;19;21;1427946; ;1427946;32;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;5;5;25;35;845350; ;845350; ;
2015;7;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;3;4;5;12;63510; ;63510;2716;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;0;1;9;10;118316;456;118038;122;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;2;3;5;12856;9448;4573;2932;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;0;1;1;2;46468;38588;18629;275;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado); ;7;85;107;199;684951;271670;457070;141387;
2015;7;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;2;2;23953; ;23953;155;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);7,12;232;824;952;2008;32562399;28874060;9477328;23166951;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;0;1;1;6216; ;6216;117;
2015;7;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;141651; ;141651; ;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); 0 ;0;2;1;3;2065955;2032917;90163;1069023;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);254,23;179;98;29;306;704083;710;703441;70;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;0;1;1;18193;6599;11772;1482;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;0;0;1;1;36681;27034;10466;9442;
2015;7;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;1;2;3;70024; ;70024;712;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;0;3;19;22;630149;1387;629129;655;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;VOLVO (conglomerado); ;0;0;3;3;10478;231;10472;29;
2015;7;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);1,68;7;201;152;360;4146129;17558;4131335;5678;
2015;7;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;1;2;3;109142;56;109089;14;
