Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2014;9;Menos de dois milhões de clientes;Banco/financeira;11970623;SENFF S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;3690; ;3690; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);31,99;24;169;38;231;750099;596;749563;75;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;1;1;2;20905;5587;15501;1224;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;0;0;2;2;35028;21296;14529;7371;
2014;9;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;1;6;7;117620; ;117620; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;0;9;21;30;655032;1384;654015; ;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;VOLVO (conglomerado); ;0;0;1;1;10113;366;10106; ;
2014;9;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);4,75;21;180;169;370;4416057;19007;4400259;7403;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;WESTERN UNION (conglomerado); ;1;1;0;2;3;3; ;1;
2014;9;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;3;2;5;112143;55;112090; ;
