Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BANESTES (conglomerado); ;2;3;0;5;1161939;1124348;237816;896924;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BANIF (conglomerado); ;0;0;4;4;34704;5161;30372;2517;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;BANRISUL (conglomerado);7,87;30;74;30;134;3809294;3054752;1528689;2417656;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BARIGUI (conglomerado); ;2;12;0;14;26714; ;26714; ;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;BB (conglomerado);5,71;314;527;1501;2342;54900772;53403697;15749622;36843993;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BBM (conglomerado); ;0;2;3;5;12197;11073;1291;841;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BIC (conglomerado);227,82;39;118;18;175;171181;19402;155468;7378;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;BMG (conglomerado);36,13;87;439;548;1074;2407647;26900;2383205;6665;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);81,95;95;650;588;1333;1159153;13637;1145864;1963;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BONCRED (conglomerado); ;0;0;1;1;40; ;40; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BONSUCESSO (conglomerado);28,78;14;135;54;203;486300;6748;479781;1852;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);6,10;450;1774;1522;3746;73748370;68613880;21271863;35293288;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BRB (conglomerado);13,82;10;26;20;56;723539;674596;240291;513455;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;BTG PACTUAL (conglomerado); ;0;0;1;1;41201;40970;662;3883;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);6,97;513;982;2007;3502;73500092;71780593;14878862;58977704;
2014;8;Menos de dois milhões de clientes;Banco/financeira;09313766;CARUANA S A    SOCIEDADE DE CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;0;1;2001; ;2001; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);14,25;15;35;74;124;1052005;533816;670554;233292;
2014;8;Menos de dois milhões de clientes;Banco/financeira;12599971;CREDITA S A CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;1;1;357; ;357; ;
2014;8;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;3;9;8;20;625796; ;625796; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;0;1;1;2;463629; ;463629; ;
2014;8;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;0;0;3;3;3132; ;3132; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;FATOR (conglomerado); ;0;0;1;1;10547;10544;30;1575;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;2;8;23;33;556903;7886;555646; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;1;3;4;445656;12;445645; ;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);7,08;73;150;109;332;10310604;7704861;4381664;6026128;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;1;5;1;7;56672;3828;53342;716;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;3;89;9;101;157939;6893;151444;2020;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);4,96;280;1824;1586;3690;56442095;44377968;26813002;26664314;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);70,85;24;117;21;162;338697;3693;335311;1190;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;JP MORGAN CHASE (conglomerado); ;0;1;0;1;4576;4544;184;886;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;0;5;4;9;11589; ;11589; ;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);10,51;22;144;33;199;2092937;1344949;975845;901140;
2014;8;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;1;2;6;9;487811; ;487811; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;2;2;4;8;279715; ;279715; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;0;30;14;44;40469;4833;36029;1107;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;OURINVEST (conglomerado); ;0;0;1;1;14484;7285;7200; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PANAMERICANO (conglomerado);26,28;48;697;238;983;1825942;12308;1814562;2990;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;0;10;10;1174005; ;1174005; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PETRA (conglomerado); ;0;0;1;1;2823;2823; ;180;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PINE (conglomerado); ;0;0;1;1;10185;4882;5622;1335;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;2;0;22;24;757561; ;757561; ;
2014;8;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;2;2;54839; ;54839; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;1;3;10;14;135026;456;134788; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;1;1;2;12213;8631;4693;2340;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;0;0;5;5;46957;38108;21160;162;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);21,57;12;90;125;227;556327;251899;347460;130263;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);10,25;317;659;1115;2091;30919216;27533171;9482725;22851788;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;2;0;2;6224; ;6224; ;
2014;8;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;3;3;109559; ;109559; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); ;0;1;1;2;1786201;1751114;86019;924925;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);34,54;26;149;33;208;752715;614;752162;75;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;1;2;3;20830;5448;15567;1224;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;1;1;1;3;35212;20911;15098;7371;
2014;8;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;4;4;116219; ;116219; ;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;1;4;32;37;653653;1384;652635; ;
2014;8;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);4,69;21;154;152;327;4473700;24969;4452127;7403;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;WESTERN UNION (conglomerado); ;0;0;1;1;3;3; ;1;
2014;8;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;0;7;7;110722;55;110669; ;
