Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2014;11;Menos de dois milhões de clientes;Banco/financeira;62232889;BANCO DAYCOVAL S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;7;47;0;54;
2014;11;Menos de dois milhões de clientes;Banco/financeira;62232889;BANCO DAYCOVAL S A;Restrições cadastrais;0;0;4;4;
2014;11;Menos de dois milhões de clientes;Banco/financeira;62232889;BANCO DAYCOVAL S A;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Cobrança irregular de tarifa por serviços não contratados;1;0;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Encerramento de conta de depósito à vista sem solicitação do cliente;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Prestação de serviço de forma irregular em conta-salário;1;0;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Recusa de recebimento de boleto bancário no caixa convencional;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S A;Saque ou depósito divergente em terminais de autoatendimento;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Abertura de conta de depósito com documentação falsa;1;0;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Cobranças diversas;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Prestação de serviço de forma irregular em conta-salário;2;1;0;3;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2014;11;Menos de dois milhões de clientes;Banco/financeira;04913711;BANCO DO ESTADO DO PARA S A;Terminais eletrônicos e internet;0;0;1;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Ausência de contrato com beneficiário de boleto de pagamento;0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Cobrança irregular de tarifa por serviços não contratados;0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Irregularidades relacionadas ao fornecimento de cheques;0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Irregularidades relacionadas à devolução de cheques;0;1;0;1;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Outras irregularidades ;0;2;0;2;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2014;11;Mais de dois milhões de clientes;Banco/financeira;07237373;BANCO DO NORDESTE DO BRASIL S A;Restrições cadastrais;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;2;0;2;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;5;5;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Outras irregularidades ;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Reclamações relacionadas a assuntos diversos;0;0;8;8;
2014;11;Menos de dois milhões de clientes;Banco/financeira;58616418;BANCO FIBRA S A;Restrições cadastrais;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Dificuldade na liberação ou substituição de bem;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por ausência de documentação de desistência do devedor;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;61348538;BANCO FICSA S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;90731688;BANCO FORD S A;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;3;0;3;
2014;11;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Irregularidades relativas à integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços;1;0;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por ausência de documentação de desistência do devedor;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;3;0;3;
2014;11;Menos de dois milhões de clientes;Banco/financeira;10664513;BANCO GERADOR S A;Restrições cadastrais;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;33588252;BANCO INDUSCRED DE INVESTIMENTO S A;Golpe;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Insatisfação com o atendimento prestado pelo SAC;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;59118133;BANCO LUSO BRASILEIRO S A;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Recusa de produtos ou serviços;0;0;1;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais por recusa injustificada;0;1;0;1;
2014;11;Menos de dois milhões de clientes;Banco/financeira;00795423;BANCO SEMEAR S A;Restrições cadastrais;0;0;1;1;
