Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;BTG PACTUAL (conglomerado); ;0;2;1;3;81156;43276;38354;4339;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);9,63;733;808;1571;3112;76054038;74014741;15151224;65169681;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);19,57;21;53;53;127;1072534;534086;684609;216420;
2015;5;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;2;13;16;31;859703; ;859703; ;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;2;1;5;8;502409; ;502409;482;
2015;5;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;2;3;3;8;8224; ;8224; ;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;FATOR (conglomerado); ;0;0;1;1;10685;10669;54;1894;
2015;5;Menos de dois milhões de clientes;Banco/financeira;00411939;FINAMAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;2;3;74278; ;74278;1575;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;1;1;15;17;615650;4244;614673;124;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;HERVAL - HS (conglomerado); ;1;0;0;1;52306; ;52306;128;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;0;6;6;473608;13;473598; ;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);8,73;89;179;162;430;10184662;7471634;4487737;4643786;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;1;2;0;3;47636;4540;43566;846;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;3;38;7;48;167724;8512;159654;2832;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);3,67;216;1666;1855;3737;58766085;46007310;28034032;27600607;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;J.MALUCELLI (conglomerado);45,63;17;179;24;220;372529;4155;368816;679;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;1;2;0;3;8295; ;8295;328;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado);1,44;3;48;21;72;2069723;1456342;894068;1092529;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;0;0;1;1;35553;93;35543;126;
2015;5;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;5;5;10;20;749336; ;749336;26;
2015;5;Menos de dois milhões de clientes;Banco/financeira;74828799;NOVO BANCO CONTINENTAL S A    BANCO MULTIPLO; ;0;0;1;1;1871;1676;494;452;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado); ;0;0;6;6;299901; ;299901;573;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;7;37;9;53;43213;3715;39905;1360;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado);27,15;53;367;233;653;1951581;13052;1939679;2790;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;0;19;19;1419563; ;1419563;32;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;PINE (conglomerado); ;1;1;0;2;9532;4960;4921;1409;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;3;6;28;37;846076; ;846076; ;
2015;5;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;2;3;61911; ;61911;2716;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;1;2;3;6;122756;456;122483;122;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;1;1;2;12735;9261;4638;2932;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;RODOBENS (conglomerado); ;1;0;1;2;46905;39173;19020;275;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado);32,33;21;63;94;178;649369;267568;425052;141387;
2015;5;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;1;2;23946; ;23946;155;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);5,48;177;571;958;1706;32279926;28580948;9521895;23166951;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;1;1;2;6193; ;6193;117;
2015;5;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;2;2;4;138439; ;138439; ;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;SICREDI (conglomerado); 0 ;0;0;2;2;2010599;1977173;88829;1069023;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado);93,15;67;68;21;156;719242;748;718567;70;
2015;5;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;1;7;8;66821; ;66821;712;
2015;5;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;0;4;20;24;642726;1387;641708;655;
2015;5;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);3,78;16;194;110;320;4223318;18051;4208123;5678;
