Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de ordem judicial - Consórcio;0;0;1;1;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de prazo de resposta a demanda;0;2;0;2;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;4;13;0;17;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;12;5;0;17;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;4;0;0;4;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;19;19;0;38;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;4;10;0;14;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;34;29;0;63;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;13;15;0;28;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;47;16;0;63;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;4;4;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;7;7;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;21;21;
2025;2º;00000776;ITAÚ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Restrições cadastrais - Consórcio;0;0;3;3;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;1;0;2;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;1;0;2;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;5;2;0;7;
2025;2º;41629070;KLUBI ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;3;0;3;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;1;1;0;2;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;9;9;0;18;
2025;2º;62798475;KSK ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;5;0;5;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;2;2;0;4;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;3;0;3;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;4;0;6;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Outras irregularidades;0;1;0;1;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;2;2;
2025;2º;60250776;LUIZA ADMINISTRADORA DE CONSÓRCIOS LTDA;Restrições cadastrais - Consórcio;0;0;1;1;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;3;2;0;5;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;1;0;3;
2025;2º;04250224;MAGGI ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;2;0;0;2;
2025;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2025;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;45793395;MASSEY FERGUSON ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;76853043;MENEGALLI ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2025;2º;76853043;MENEGALLI ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2025;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2025;2º;46349106;MERCABENCO ADMINISTRADORA DE CONSORCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;05126027;MOTOASA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2025;2º;05126027;MOTOASA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2025;2º;05126027;MOTOASA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;05126027;MOTOASA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Restrições cadastrais - Consórcio;0;0;1;1;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;19;0;20;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;2;0;3;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;1;0;2;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;3;0;4;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;15;6;0;21;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;04124922;MULTIMARCAS ADMINISTRADORA DE CONSORCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;05652765;NANUQUE ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;20919916;OPÇÃO ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Cadastro positivo envolvendo consórcio;0;0;1;1;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;8;4;0;12;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;8;23;0;31;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;7;0;7;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de ordem judicial - Consórcio;0;0;1;1;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Falta de transparência na redação de documentos por parte de administradora de consórcio;3;0;0;3;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;14;12;0;26;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;27;1;0;28;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;4;0;0;4;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;97;39;0;136;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;4;5;0;9;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;107;37;0;144;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relativas a telemarketing, SMS ou WhatsApp com oferta de Consórcio;0;0;2;2;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;29;11;0;40;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;24;5;0;29;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Outras irregularidades;0;1;0;1;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;11;11;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Recusa de produtos ou serviços - Consórcio;0;0;5;5;
2025;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;10;10;
2025;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2025;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Cobranças Diversas - Consórcio;0;0;2;2;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;2;0;0;2;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;5;0;5;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;1;0;1;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;17;8;0;25;
2025;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;27836377;QUALINVEST ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;3;0;3;
2025;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;0;0;1;
2025;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;1;1;0;2;
2025;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;0;0;3;
2025;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;0;0;1;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;2;0;5;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;92002609;REDE OESTE ADMINISTRADORA DE CONSORCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;62246228;REDENÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2025;2º;62246228;REDENÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;62246228;REDENÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;4;0;4;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;1;0;2;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;5;0;5;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;22;5;0;27;
2025;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;80402746;RIVEL ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;2;0;0;2;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;3;0;0;3;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;5;5;0;10;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;6;0;6;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;5;0;7;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;5;2;0;7;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;3;3;
2025;2º;80674393;SANTA FÉ ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Cadastro positivo envolvendo consórcio;0;0;1;1;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;3;0;4;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Cobranças Diversas - Consórcio;0;0;2;2;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;7;16;0;23;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de obrigações previstas em contratos;0;2;0;2;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de prazo de resposta a demanda;0;2;0;2;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;5;7;0;12;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;9;3;0;12;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;3;0;4;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;10;17;0;27;
2025;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
