Ano;Trimestre;Categoria;Tipo;CNPJ IF;Conglomerado;Instituição financeira;Índice;Quantidade total de reclamações respondidas;Quantidade de reclamações procedentes;Quantidade de reclamações procedentes extrapoladas;Quantidade total de reclamações analisadas;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33603457;RODOBENS;BANCO RODOBENS S.A.; ;9;0;0;3;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SAFRA; ;140,45;2412;266;623;1113;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60770336;SAFRA;BANCO ALFA DE INVESTIMENTO S.A.; ;6;0;0;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;58160789;SAFRA;BANCO SAFRA S.A.; 0 ;1828;190;526;660;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;45437547;SAFRA;SAFRA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;304;33;45;223;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;17167412;SAFRA;FINANCEIRA ALFA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS; ;81;16;18;72;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03323840;SAFRA;BANCO ALFA S.A.; ;60;10;11;53;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03017677;SAFRA;BANCO J. SAFRA S.A.; ;133;17;23;99;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SANTANDER; ;29,96;19005;191;2063;1717;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;90400888;SANTANDER;BANCO SANTANDER (BRASIL) S.A.; 0 ;17937;124;1939;1147;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;62307848;SANTANDER;BANCO RCI BRASIL S.A.; 0 ;117;7;10;86;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30172491;SANTANDER;BANCO HYUNDAI CAPITAL BRASIL S.A.; 0 ;41;6;8;32;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10440482;SANTANDER;GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A. INSTITUIÇÃO DE PAGAMENTO; 0 ;137;3;13;32;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07707650;SANTANDER;AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;773;51;94;420;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SENFFNET IP; ; ;122;19;47;49;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;11970623;SENFFNET IP;BANCO SENFF S.A.; ;93;15;38;37;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03877288;SENFFNET IP;SENFFNET INSTITUIÇÃO DE PAGAMENTO LTDA.; ;29;4;10;12;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SHPP BRASIL IP; ;12,90;224;61;77;178;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;38372267;SHPP BRASIL IP;SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.; 0 ;224;61;77;178;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SIMPALA CFI; ; ;25;5;5;24;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;34991938;SIMPALA CFI;SIMPALA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;25;5;5;24;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SOCINAL S.A. CFI; ; ;71;10;13;55;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03881423;SOCINAL S.A. CFI;SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;71;10;13;55;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SOFISA; ;174,14;423;191;249;327;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;60889128;SOFISA;BANCO SOFISA S.A.; 0 ;402;181;240;303;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;08257293;SOFISA;SOFISA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;21;10;9;24;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;STARK SCD; ; ;51;14;17;43;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;20018183;STARK SCD;STARK BANK S.A. - INSTITUICAO DE PAGAMENTO; ;51;14;17;43;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;STELLANTIS; ; ;51;7;8;44;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;03502961;STELLANTIS;STELLANTIS FINANCIAMENTOS SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A; ;51;7;8;44;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;STONE IP; ;17,76;1220;99;223;544;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;53505601;STONE IP;STONE SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.; 0 ;17;1;4;4;
2025;2º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16501555;STONE IP;STONE INSTITUIÇÃO DE PAGAMENTO S.A.; 0 ;1203;98;218;540;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SUMUP IP; ; ;74;25;45;41;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;16668076;SUMUP IP;SUMUP INSTITUICAO DE PAGAMENTO BRASIL LTDA; ;74;25;45;41;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SUPERBID PAY IP; ; ;11;3;7;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;35084163;SUPERBID PAY IP;SUPERBID PAY INSTITUICAO DE PAGAMENTO LTDA; ;11;3;7;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;SWAP IP; ; ;46;20;21;44;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;31680151;SWAP IP;SWAP INSTITUIÇÃO DE PAGAMENTO S.A.; ;46;20;21;44;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;TRANSFEERA IP; ; ;19;2;6;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;27084098;TRANSFEERA IP;TRANSFEERA INSTITUIÇÃO DE PAGAMENTO S.A; ;19;2;6;6;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;TRANSFERO IP; ; ;6;1;6;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;47133056;TRANSFERO IP;TRANSFERO INSTITUICAO DE PAGAMENTO LTDA.; ;6;1;6;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;VALOR CFI; ; ;34;16;20;27;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;07799277;VALOR CFI;VALOR S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO; ;34;16;20;27;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;VOLKSWAGEN; ;180,57;417;71;99;299;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59109165;VOLKSWAGEN;BANCO VOLKSWAGEN S.A.; 0 ;417;71;99;299;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;VOTORANTIM; ;38,39;2240;196;391;1138;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;59588111;VOTORANTIM;BANCO VOTORANTIM S.A.; 0 ;670;51;83;413;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13140088;VOTORANTIM;ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO; ;82;21;21;82;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;01858774;VOTORANTIM;BANCO BV S.A.; 0 ;1488;124;287;643;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;WESTERN UNION; ; ;5;0;0;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;13720915;WESTERN UNION;BANCO WESTERN UNION DO BRASIL S.A.; ;5;0;0;1;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;WISE BRASIL CC; ; ;87;17;34;43;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;40571694;WISE BRASIL CC;WISE BRASIL INSTITUICAO DE PAGAMENTO LTDA; ;87;17;34;43;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;XP; ;38,20;818;156;242;529;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;33264668;XP;BANCO XP S.A.; 0 ;777;149;234;495;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;30723886;XP;BANCO MODAL S.A.; ;41;7;8;34;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;YAMAHA MOTOR; ; ;63;11;12;57;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;10371492;YAMAHA MOTOR;BANCO YAMAHA MOTOR DO BRASIL S.A.; ;63;11;12;57;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ZEMA CFI; ; ;97;24;26;89;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;05351887;ZEMA CFI;ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A; ;97;24;26;89;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ZERO IP; ; ;8;2;3;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;26264220;ZERO IP;ZERO INSTITUIÇÃO DE PAGAMENTO S.A.; ;8;2;3;5;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado; ;ZOOP TECNOLOGIA IP; ; ;109;17;22;84;
2025;2º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;19468242;ZOOP TECNOLOGIA IP;ZOOP TECNOLOGIA & INSTITUICAO DE PAGAMENTO S.A.; ;109;17;22;84;
